date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#loc+market+code,#geo+lat,#geo+lon,#item+type,#item+name,#item+code,#item+unit,#item+price+flag,#item+price+type,#currency+code,#value,#value+usd
2021-02-15,Central Region,Lilongwe,Kamwendo,2223,-13.82,34.02,vegetables and fruits,Mustard leaves,1222,Bunch,aggregate,Retail,MWK,31.25,0.041
2021-02-15,Central Region,Lilongwe,Kamwendo,2223,-13.82,34.02,vegetables and fruits,Onions,173,Unit,aggregate,Retail,MWK,70,0.092
2021-02-15,Central Region,Lilongwe,Kamwendo,2223,-13.82,34.02,vegetables and fruits,Tomatoes (medium size),1008,Unit,aggregate,Retail,MWK,50,0.066
2021-02-15,Central Region,Mchinji,Mchinji Boma,789,-13.8,32.9,cereals and tubers,Amaranthus,720,Heap,aggregate,Retail,MWK,100,0.13
2021-02-15,Central Region,Mchinji,Mchinji Boma,789,-13.8,32.9,cereals and tubers,Cassava,68,KG,aggregate,Retail,MWK,150,0.2
2021-02-15,Central Region,Mchinji,Mchinji Boma,789,-13.8,32.9,cereals and tubers,Maize (new harvest),1229,KG,aggregate,Retail,MWK,185,0.24
2021-02-15,Central Region,Mchinji,Mchinji Boma,789,-13.8,32.9,cereals and tubers,Millet,73,KG,aggregate,Retail,MWK,500,0.66
2021-02-15,Central Region,Mchinji,Mchinji Boma,789,-13.8,32.9,cereals and tubers,Potatoes,83,KG,aggregate,Retail,MWK,500,0.66
2021-02-15,Central Region,Mchinji,Mchinji Boma,789,-13.8,32.9,"meat, fish and eggs",Fish (bonya),1231,Heap,aggregate,Retail,MWK,300,0.39
2021-02-15,Central Region,Mchinji,Mchinji Boma,789,-13.8,32.9,"meat, fish and eggs",Fish (matemba),1232,Heap,aggregate,Retail,MWK,300,0.39
2021-02-15,Central Region,Mchinji,Mchinji Boma,789,-13.8,32.9,"meat, fish and eggs",Fish (utaka),1234,Heap,aggregate,Retail,MWK,300,0.39
2021-02-15,Central Region,Mchinji,Mchinji Boma,789,-13.8,32.9,non-food,Bathing soap,1247,500 G,aggregate,Retail,MWK,350,0.46
2021-02-15,Central Region,Mchinji,Mchinji Boma,789,-13.8,32.9,non-food,Battery lamp,1238,Unit,aggregate,Retail,MWK,150,0.2
2021-02-15,Central Region,Mchinji,Mchinji Boma,789,-13.8,32.9,non-food,Candles,1173,1 piece,aggregate,Retail,MWK,100,0.13
2021-02-15,Central Region,Mchinji,Mchinji Boma,789,-13.8,32.9,non-food,Fertilizer (D compound),1241,50 KG,aggregate,Retail,MWK,28000,36.81
2021-02-15,Central Region,Mchinji,Mchinji Boma,789,-13.8,32.9,non-food,Fertilizer (NPK),530,50 KG,aggregate,Retail,MWK,21250,27.93
2021-02-15,Central Region,Mchinji,Mchinji Boma,789,-13.8,32.9,non-food,Fertilizer (urea),526,50 KG,aggregate,Retail,MWK,21250,27.93
2021-02-15,Central Region,Mchinji,Mchinji Boma,789,-13.8,32.9,non-food,Firewood,804,350 G,aggregate,Retail,MWK,57.5,0.076
2021-02-15,Central Region,Mchinji,Mchinji Boma,789,-13.8,32.9,non-food,Laundry soap (paste),1246,200 G,aggregate,Retail,MWK,400,0.53
2021-02-15,Central Region,Mchinji,Mchinji Boma,789,-13.8,32.9,non-food,Maize (seed),1244,KG,aggregate,Retail,MWK,1650,2.17
2021-02-15,Central Region,Mchinji,Mchinji Boma,789,-13.8,32.9,non-food,Match box,1237,Unit,aggregate,Retail,MWK,50,0.066
2021-02-15,Central Region,Mchinji,Mchinji Boma,789,-13.8,32.9,non-food,Milling cost (maize),513,Tin (20 KG),aggregate,Retail,MWK,500,0.66
2021-02-15,Central Region,Mchinji,Mchinji Boma,789,-13.8,32.9,non-food,Mobile credit (100 MWK),1245,Unit,aggregate,Retail,MWK,100,0.13
2021-02-15,Central Region,Mchinji,Mchinji Boma,789,-13.8,32.9,non-food,Paracetamol,1240,Packet,aggregate,Retail,MWK,50,0.066
2021-02-15,Central Region,Mchinji,Mchinji Boma,789,-13.8,32.9,non-food,Water (drinking),489,300 ML,aggregate,Retail,MWK,300,0.39
2021-02-15,Central Region,Mchinji,Mchinji Boma,789,-13.8,32.9,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,MWK,500,0.66
2021-02-15,Central Region,Mchinji,Mchinji Boma,789,-13.8,32.9,vegetables and fruits,Beans leaves,1235,Heap,aggregate,Retail,MWK,100,0.13
2021-02-15,Central Region,Mchinji,Mchinji Boma,789,-13.8,32.9,vegetables and fruits,Blackjack leaves,1236,Heap,aggregate,Retail,MWK,100,0.13
2021-02-15,Central Region,Mchinji,Mchinji Boma,789,-13.8,32.9,vegetables and fruits,Cabbage (chinese),843,Bunch,aggregate,Retail,MWK,32.41,0.043
2021-02-15,Central Region,Mchinji,Mchinji Boma,789,-13.8,32.9,vegetables and fruits,Cowpea leaves,898,Heap,aggregate,Retail,MWK,50,0.066
2021-02-15,Central Region,Mchinji,Mchinji Boma,789,-13.8,32.9,vegetables and fruits,Mustard leaves,1222,Bunch,aggregate,Retail,MWK,35.71,0.047
2021-02-15,Central Region,Mchinji,Mchinji Boma,789,-13.8,32.9,vegetables and fruits,Onions,173,Unit,aggregate,Retail,MWK,50,0.066
2021-02-15,Central Region,Mchinji,Mchinji Boma,789,-13.8,32.9,vegetables and fruits,Pumpkin leaves,1223,Bunch,aggregate,Retail,MWK,50,0.066
2021-02-15,Central Region,Mchinji,Mchinji Boma,789,-13.8,32.9,vegetables and fruits,Tomatoes (medium size),1008,Unit,aggregate,Retail,MWK,50,0.066
2021-02-15,Central Region,Mchinji,Waliranji,2116,-13.98,33.28,cereals and tubers,Amaranthus,720,Heap,aggregate,Retail,MWK,100,0.13
2021-02-15,Central Region,Mchinji,Waliranji,2116,-13.98,33.28,cereals and tubers,Maize (new harvest),1229,KG,aggregate,Retail,MWK,160,0.21
2021-02-15,Central Region,Mchinji,Waliranji,2116,-13.98,33.28,cereals and tubers,Millet,73,KG,aggregate,Retail,MWK,600,0.79
2021-02-15,Central Region,Mchinji,Waliranji,2116,-13.98,33.28,cereals and tubers,Potatoes,83,KG,aggregate,Retail,MWK,500,0.66
2021-02-15,Central Region,Mchinji,Waliranji,2116,-13.98,33.28,cereals and tubers,Rice,52,KG,aggregate,Retail,MWK,775,1.02
2021-02-15,Central Region,Mchinji,Waliranji,2116,-13.98,33.28,cereals and tubers,Sorghum,65,KG,aggregate,Retail,MWK,500,0.66
2021-02-15,Central Region,Mchinji,Waliranji,2116,-13.98,33.28,"meat, fish and eggs",Eggs,92,Unit,aggregate,Retail,MWK,95,0.12
2021-02-15,Central Region,Mchinji,Waliranji,2116,-13.98,33.28,"meat, fish and eggs",Fish (bonya),1231,Heap,aggregate,Retail,MWK,300,0.39
2021-02-15,Central Region,Mchinji,Waliranji,2116,-13.98,33.28,"meat, fish and eggs",Fish (kapenta),887,Heap,aggregate,Retail,MWK,275,0.36
2021-02-15,Central Region,Mchinji,Waliranji,2116,-13.98,33.28,"meat, fish and eggs",Fish (matemba),1232,Heap,aggregate,Retail,MWK,300,0.39
2021-02-15,Central Region,Mchinji,Waliranji,2116,-13.98,33.28,"meat, fish and eggs",Fish (usipa),1233,Heap,aggregate,Retail,MWK,300,0.39
2021-02-15,Central Region,Mchinji,Waliranji,2116,-13.98,33.28,"meat, fish and eggs",Fish (utaka),1234,Heap,aggregate,Retail,MWK,300,0.39
2021-02-15,Central Region,Mchinji,Waliranji,2116,-13.98,33.28,non-food,Bathing soap,1247,500 G,aggregate,Retail,MWK,325,0.43
2021-02-15,Central Region,Mchinji,Waliranji,2116,-13.98,33.28,non-food,Battery lamp,1238,Unit,aggregate,Retail,MWK,150,0.2
2021-02-15,Central Region,Mchinji,Waliranji,2116,-13.98,33.28,non-food,Candles,1173,1 piece,aggregate,Retail,MWK,100,0.13
2021-02-15,Central Region,Mchinji,Waliranji,2116,-13.98,33.28,non-food,Fertilizer (CAN),1249,50 KG,aggregate,Retail,MWK,18500,24.32
2021-02-15,Central Region,Mchinji,Waliranji,2116,-13.98,33.28,non-food,Fertilizer (NPK),530,50 KG,aggregate,Retail,MWK,22250,29.25
2021-02-15,Central Region,Mchinji,Waliranji,2116,-13.98,33.28,non-food,Fertilizer (urea),526,50 KG,aggregate,Retail,MWK,20750,27.28
2021-02-15,Central Region,Mchinji,Waliranji,2116,-13.98,33.28,non-food,Firewood,804,350 G,aggregate,Retail,MWK,62.5,0.082
2021-02-15,Central Region,Mchinji,Waliranji,2116,-13.98,33.28,non-food,Laundry soap (paste),1246,200 G,aggregate,Retail,MWK,425,0.56
2021-02-15,Central Region,Mchinji,Waliranji,2116,-13.98,33.28,non-food,Match box,1237,Unit,aggregate,Retail,MWK,50,0.066
2021-02-15,Central Region,Mchinji,Waliranji,2116,-13.98,33.28,non-food,Milling cost (maize),513,Tin (20 KG),aggregate,Retail,MWK,350,0.46
2021-02-15,Central Region,Mchinji,Waliranji,2116,-13.98,33.28,non-food,Mobile credit (100 MWK),1245,Unit,aggregate,Retail,MWK,100,0.13
2021-02-15,Central Region,Mchinji,Waliranji,2116,-13.98,33.28,non-food,Paracetamol,1240,Packet,aggregate,Retail,MWK,50,0.066
2021-02-15,Central Region,Mchinji,Waliranji,2116,-13.98,33.28,non-food,Water (drinking),489,300 ML,aggregate,Retail,MWK,300,0.39
2021-02-15,Central Region,Mchinji,Waliranji,2116,-13.98,33.28,oil and fats,Oil (vegetable),96,L,aggregate,Retail,MWK,1200,1.58
2021-02-15,Central Region,Mchinji,Waliranji,2116,-13.98,33.28,pulses and nuts,Beans,50,KG,aggregate,Retail,MWK,800,1.05
2021-02-15,Central Region,Mchinji,Waliranji,2116,-13.98,33.28,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,MWK,600,0.79
2021-02-15,Central Region,Mchinji,Waliranji,2116,-13.98,33.28,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,600,0.79
2021-02-15,Central Region,Mchinji,Waliranji,2116,-13.98,33.28,vegetables and fruits,Cabbage (chinese),843,Bunch,aggregate,Retail,MWK,32.31,0.042
2021-02-15,Central Region,Mchinji,Waliranji,2116,-13.98,33.28,vegetables and fruits,Mustard leaves,1222,Bunch,aggregate,Retail,MWK,33.48,0.044
2021-02-15,Central Region,Mchinji,Waliranji,2116,-13.98,33.28,vegetables and fruits,Tomatoes (medium size),1008,Unit,aggregate,Retail,MWK,50,0.066
2021-02-15,Central Region,Nkhotakota,Nkhotakota Boma,810,-12.92,34.3,cereals and tubers,Amaranthus,720,Heap,aggregate,Retail,MWK,100,0.13
2021-02-15,Central Region,Nkhotakota,Nkhotakota Boma,810,-12.92,34.3,cereals and tubers,Cassava,68,KG,aggregate,Retail,MWK,130,0.17
2021-02-15,Central Region,Nkhotakota,Nkhotakota Boma,810,-12.92,34.3,cereals and tubers,Maize (new harvest),1229,KG,aggregate,Retail,MWK,180,0.24
2021-02-15,Central Region,Nkhotakota,Nkhotakota Boma,810,-12.92,34.3,cereals and tubers,Millet,73,KG,aggregate,Retail,MWK,600,0.79
2021-02-15,Central Region,Nkhotakota,Nkhotakota Boma,810,-12.92,34.3,cereals and tubers,Rice,52,KG,aggregate,Retail,MWK,725,0.95
2021-02-15,Central Region,Nkhotakota,Nkhotakota Boma,810,-12.92,34.3,"meat, fish and eggs",Fish (bonya),1231,Heap,aggregate,Retail,MWK,300,0.39
2021-02-15,Central Region,Nkhotakota,Nkhotakota Boma,810,-12.92,34.3,"meat, fish and eggs",Fish (kapenta),887,Heap,aggregate,Retail,MWK,300,0.39
2021-02-15,Central Region,Nkhotakota,Nkhotakota Boma,810,-12.92,34.3,miscellaneous food,Sugar,97,KG,aggregate,Retail,MWK,850,1.12
2021-02-15,Central Region,Nkhotakota,Nkhotakota Boma,810,-12.92,34.3,non-food,Battery lamp,1238,Unit,aggregate,Retail,MWK,180,0.24
2021-02-15,Central Region,Nkhotakota,Nkhotakota Boma,810,-12.92,34.3,non-food,Candles,1173,1 piece,aggregate,Retail,MWK,120,0.16
2021-02-15,Central Region,Nkhotakota,Nkhotakota Boma,810,-12.92,34.3,non-food,Charcoal,446,KG,aggregate,Retail,MWK,250,0.33
2021-02-15,Central Region,Nkhotakota,Nkhotakota Boma,810,-12.92,34.3,non-food,Fertilizer (D compound),1241,50 KG,aggregate,Retail,MWK,26000,34.18
2021-02-15,Central Region,Nkhotakota,Nkhotakota Boma,810,-12.92,34.3,non-food,Fertilizer (NPK),530,50 KG,aggregate,Retail,MWK,20000,26.29
2021-02-15,Central Region,Nkhotakota,Nkhotakota Boma,810,-12.92,34.3,non-food,Fertilizer (urea),526,50 KG,aggregate,Retail,MWK,20000,26.29
2021-02-15,Central Region,Nkhotakota,Nkhotakota Boma,810,-12.92,34.3,non-food,Firewood,804,350 G,aggregate,Retail,MWK,55,0.072
2021-02-15,Central Region,Nkhotakota,Nkhotakota Boma,810,-12.92,34.3,non-food,Maize (seed),1244,KG,aggregate,Retail,MWK,1650,2.17
2021-02-15,Central Region,Nkhotakota,Nkhotakota Boma,810,-12.92,34.3,non-food,Match box,1237,Unit,aggregate,Retail,MWK,50,0.066
2021-02-15,Central Region,Nkhotakota,Nkhotakota Boma,810,-12.92,34.3,non-food,Mobile credit (100 MWK),1245,Unit,aggregate,Retail,MWK,100,0.13
2021-02-15,Central Region,Nkhotakota,Nkhotakota Boma,810,-12.92,34.3,non-food,Paracetamol,1240,Packet,aggregate,Retail,MWK,50,0.066
2021-02-15,Central Region,Nkhotakota,Nkhotakota Boma,810,-12.92,34.3,non-food,Sanitary pads,538,Packet,aggregate,Retail,MWK,650,0.85
2021-02-15,Central Region,Nkhotakota,Nkhotakota Boma,810,-12.92,34.3,non-food,Toilet paper,1243,Unit,aggregate,Retail,MWK,450,0.59
2021-02-15,Central Region,Nkhotakota,Nkhotakota Boma,810,-12.92,34.3,non-food,Water (drinking),489,300 ML,aggregate,Retail,MWK,300,0.39
2021-02-15,Central Region,Nkhotakota,Nkhotakota Boma,810,-12.92,34.3,oil and fats,Oil (vegetable),96,L,aggregate,Retail,MWK,1150,1.51
2021-02-15,Central Region,Nkhotakota,Nkhotakota Boma,810,-12.92,34.3,vegetables and fruits,Cowpea leaves,898,Heap,aggregate,Retail,MWK,50,0.066
2021-02-15,Central Region,Nkhotakota,Nkhotakota Boma,810,-12.92,34.3,vegetables and fruits,Mustard leaves,1222,Bunch,aggregate,Retail,MWK,31,0.041
2021-02-15,Central Region,Nkhotakota,Nkhotakota Boma,810,-12.92,34.3,vegetables and fruits,Onions,173,Unit,aggregate,Retail,MWK,50,0.066
2021-02-15,Central Region,Nkhotakota,Nkhotakota Boma,810,-12.92,34.3,vegetables and fruits,Pumpkin leaves,1223,Bunch,aggregate,Retail,MWK,100,0.13
2021-02-15,Central Region,Nkhotakota,Nkhotakota Boma,810,-12.92,34.3,vegetables and fruits,Tomatoes (medium size),1008,Unit,aggregate,Retail,MWK,50,0.066
2021-02-15,Central Region,Ntcheu,Chimbiya,771,-15.08,34.58,cereals and tubers,Cassava,68,KG,aggregate,Retail,MWK,300,0.39
2021-02-15,Central Region,Ntcheu,Chimbiya,771,-15.08,34.58,cereals and tubers,Maize (new harvest),1229,KG,aggregate,Retail,MWK,165,0.22
2021-02-15,Central Region,Ntcheu,Chimbiya,771,-15.08,34.58,cereals and tubers,Potatoes,83,KG,aggregate,Retail,MWK,675,0.89
2021-02-15,Central Region,Ntcheu,Chimbiya,771,-15.08,34.58,cereals and tubers,Rice,52,KG,aggregate,Retail,MWK,825,1.08
2021-02-15,Central Region,Ntcheu,Chimbiya,771,-15.08,34.58,cereals and tubers,Sweet potatoes,87,KG,aggregate,Retail,MWK,325,0.43
2021-02-15,Central Region,Ntcheu,Chimbiya,771,-15.08,34.58,"meat, fish and eggs",Eggs,92,Unit,aggregate,Retail,MWK,100,0.13
2021-02-15,Central Region,Ntcheu,Chimbiya,771,-15.08,34.58,"meat, fish and eggs",Fish (bonya),1231,Heap,aggregate,Retail,MWK,300,0.39
2021-02-15,Central Region,Ntcheu,Chimbiya,771,-15.08,34.58,"meat, fish and eggs",Fish (kapenta),887,Heap,aggregate,Retail,MWK,312.5,0.41
2021-02-15,Central Region,Ntcheu,Chimbiya,771,-15.08,34.58,"meat, fish and eggs",Fish (matemba),1232,Heap,aggregate,Retail,MWK,325,0.43
2021-02-15,Central Region,Ntcheu,Chimbiya,771,-15.08,34.58,"meat, fish and eggs",Fish (usipa),1233,Heap,aggregate,Retail,MWK,300,0.39
2021-02-15,Central Region,Ntcheu,Chimbiya,771,-15.08,34.58,miscellaneous food,Sugar,97,KG,aggregate,Retail,MWK,852.5,1.12
2021-02-15,Central Region,Ntcheu,Chimbiya,771,-15.08,34.58,non-food,Battery lamp,1238,Unit,aggregate,Retail,MWK,300,0.39
2021-02-15,Central Region,Ntcheu,Chimbiya,771,-15.08,34.58,non-food,Charcoal,446,KG,aggregate,Retail,MWK,287.5,0.38
2021-02-15,Central Region,Ntcheu,Chimbiya,771,-15.08,34.58,non-food,Fertilizer (D compound),1241,50 KG,aggregate,Retail,MWK,24250,31.88
2021-02-15,Central Region,Ntcheu,Chimbiya,771,-15.08,34.58,non-food,Fertilizer (NPK),530,50 KG,aggregate,Retail,MWK,18500,24.32
2021-02-15,Central Region,Ntcheu,Chimbiya,771,-15.08,34.58,non-food,Fertilizer (urea),526,50 KG,aggregate,Retail,MWK,17750,23.33
2021-02-15,Central Region,Ntcheu,Chimbiya,771,-15.08,34.58,non-food,Firewood,804,350 G,aggregate,Retail,MWK,50,0.066
2021-02-15,Central Region,Ntcheu,Chimbiya,771,-15.08,34.58,non-food,Laundry soap,540,140 G,aggregate,Retail,MWK,100,0.13
2021-02-15,Central Region,Ntcheu,Chimbiya,771,-15.08,34.58,non-food,Laundry soap (paste),1246,200 G,aggregate,Retail,MWK,300,0.39
2021-02-15,Central Region,Ntcheu,Chimbiya,771,-15.08,34.58,non-food,Maize (seed),1244,KG,aggregate,Retail,MWK,1700,2.23
2021-02-15,Central Region,Ntcheu,Chimbiya,771,-15.08,34.58,non-food,Milling cost (maize),513,Tin (20 KG),aggregate,Retail,MWK,412.5,0.54
2021-02-15,Central Region,Ntcheu,Chimbiya,771,-15.08,34.58,non-food,Mobile credit (100 MWK),1245,Unit,aggregate,Retail,MWK,100,0.13
2021-02-15,Central Region,Ntcheu,Chimbiya,771,-15.08,34.58,non-food,Paracetamol,1240,Packet,aggregate,Retail,MWK,50,0.066
2021-02-15,Central Region,Ntcheu,Chimbiya,771,-15.08,34.58,non-food,Sanitary pads,538,Packet,aggregate,Retail,MWK,775,1.02
2021-02-15,Central Region,Ntcheu,Chimbiya,771,-15.08,34.58,non-food,Water (drinking),489,300 ML,aggregate,Retail,MWK,312.5,0.41
2021-02-15,Central Region,Ntcheu,Chimbiya,771,-15.08,34.58,oil and fats,Oil (vegetable),96,L,aggregate,Retail,MWK,1300,1.71
2021-02-15,Central Region,Ntcheu,Chimbiya,771,-15.08,34.58,pulses and nuts,Beans,50,KG,aggregate,Retail,MWK,975,1.28
2021-02-15,Central Region,Ntcheu,Chimbiya,771,-15.08,34.58,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,MWK,800,1.05
2021-02-15,Central Region,Ntcheu,Chimbiya,771,-15.08,34.58,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,612.5,0.81
2021-02-15,Central Region,Ntcheu,Chimbiya,771,-15.08,34.58,vegetables and fruits,Mustard leaves,1222,Bunch,aggregate,Retail,MWK,30.75,0.04
2021-02-15,Central Region,Ntcheu,Chimbiya,771,-15.08,34.58,vegetables and fruits,Pumpkin leaves,1223,Bunch,aggregate,Retail,MWK,28.75,0.038
2021-02-15,Central Region,Ntcheu,Chimbiya,771,-15.08,34.58,vegetables and fruits,Tomatoes (medium size),1008,Unit,aggregate,Retail,MWK,50,0.066
2021-02-15,Central Region,Ntcheu,Golomoti,2224,-14.43,34.59,cereals and tubers,Cassava,68,KG,aggregate,Retail,MWK,287.5,0.38
2021-02-15,Central Region,Ntcheu,Golomoti,2224,-14.43,34.59,cereals and tubers,Maize (new harvest),1229,KG,aggregate,Retail,MWK,175,0.23
2021-02-15,Central Region,Ntcheu,Golomoti,2224,-14.43,34.59,cereals and tubers,Millet,73,KG,aggregate,Retail,MWK,325,0.43
2021-02-15,Central Region,Ntcheu,Golomoti,2224,-14.43,34.59,cereals and tubers,Rice,52,KG,aggregate,Retail,MWK,837.5,1.1
2021-02-15,Central Region,Ntcheu,Golomoti,2224,-14.43,34.59,"meat, fish and eggs",Fish (bonya),1231,Heap,aggregate,Retail,MWK,300,0.39
2021-02-15,Central Region,Ntcheu,Golomoti,2224,-14.43,34.59,"meat, fish and eggs",Fish (kapenta),887,Heap,aggregate,Retail,MWK,350,0.46
2021-02-15,Central Region,Ntcheu,Golomoti,2224,-14.43,34.59,"meat, fish and eggs",Fish (matemba),1232,Heap,aggregate,Retail,MWK,325,0.43
2021-02-15,Central Region,Ntcheu,Golomoti,2224,-14.43,34.59,miscellaneous food,Sugar,97,KG,aggregate,Retail,MWK,850,1.12
2021-02-15,Central Region,Ntcheu,Golomoti,2224,-14.43,34.59,non-food,Bathing soap,1247,500 G,aggregate,Retail,MWK,337.5,0.44
2021-02-15,Central Region,Ntcheu,Golomoti,2224,-14.43,34.59,non-food,Charcoal,446,KG,aggregate,Retail,MWK,287.5,0.38
2021-02-15,Central Region,Ntcheu,Golomoti,2224,-14.43,34.59,non-food,Fertilizer (CAN),1249,50 KG,aggregate,Retail,MWK,17375,22.84
2021-02-15,Central Region,Ntcheu,Golomoti,2224,-14.43,34.59,non-food,Fertilizer (NPK),530,50 KG,aggregate,Retail,MWK,18875,24.81
2021-02-15,Central Region,Ntcheu,Golomoti,2224,-14.43,34.59,non-food,Fertilizer (urea),526,50 KG,aggregate,Retail,MWK,17750,23.33
2021-02-15,Central Region,Ntcheu,Golomoti,2224,-14.43,34.59,non-food,Laundry soap,540,140 G,aggregate,Retail,MWK,100,0.13
2021-02-15,Central Region,Ntcheu,Golomoti,2224,-14.43,34.59,non-food,Laundry soap (paste),1246,200 G,aggregate,Retail,MWK,312.5,0.41
2021-02-15,Central Region,Ntcheu,Golomoti,2224,-14.43,34.59,non-food,Maize (seed),1244,KG,aggregate,Retail,MWK,1687.5,2.22
2021-02-15,Central Region,Ntcheu,Golomoti,2224,-14.43,34.59,non-food,Match box,1237,Unit,aggregate,Retail,MWK,50,0.066
2021-02-15,Central Region,Ntcheu,Golomoti,2224,-14.43,34.59,non-food,Paracetamol,1240,Packet,aggregate,Retail,MWK,50,0.066
2021-02-15,Central Region,Ntcheu,Golomoti,2224,-14.43,34.59,non-food,Sanitary pads,538,Packet,aggregate,Retail,MWK,687.5,0.9
2021-02-15,Central Region,Ntcheu,Golomoti,2224,-14.43,34.59,non-food,Water (drinking),489,300 ML,aggregate,Retail,MWK,375,0.49
2021-02-15,Central Region,Ntcheu,Golomoti,2224,-14.43,34.59,oil and fats,Oil (vegetable),96,L,aggregate,Retail,MWK,1225,1.61
2021-02-15,Central Region,Ntcheu,Golomoti,2224,-14.43,34.59,pulses and nuts,Beans,50,KG,aggregate,Retail,MWK,1200,1.58
2021-02-15,Central Region,Ntcheu,Golomoti,2224,-14.43,34.59,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,612.5,0.81
2021-02-15,Central Region,Ntcheu,Golomoti,2224,-14.43,34.59,vegetables and fruits,Beans leaves,1235,Heap,aggregate,Retail,MWK,75,0.099
2021-02-15,Central Region,Ntcheu,Golomoti,2224,-14.43,34.59,vegetables and fruits,Cabbage (chinese),843,Bunch,aggregate,Retail,MWK,39.96,0.053
2021-02-15,Central Region,Ntcheu,Golomoti,2224,-14.43,34.59,vegetables and fruits,Cowpea leaves,898,Heap,aggregate,Retail,MWK,50,0.066
2021-02-15,Central Region,Ntcheu,Golomoti,2224,-14.43,34.59,vegetables and fruits,Mustard leaves,1222,Bunch,aggregate,Retail,MWK,40,0.053
2021-02-15,Central Region,Ntcheu,Golomoti,2224,-14.43,34.59,vegetables and fruits,Rape leaves,1230,Bunch,aggregate,Retail,MWK,40,0.053
2021-02-15,Central Region,Ntcheu,Ntcheu Boma,814,-14.82,34.63,cereals and tubers,Amaranthus,720,Heap,aggregate,Retail,MWK,50,0.066
2021-02-15,Central Region,Ntcheu,Ntcheu Boma,814,-14.82,34.63,cereals and tubers,Maize (new harvest),1229,KG,aggregate,Retail,MWK,155,0.2
2021-02-15,Central Region,Ntcheu,Ntcheu Boma,814,-14.82,34.63,cereals and tubers,Millet,73,KG,aggregate,Retail,MWK,800,1.05
2021-02-15,Central Region,Ntcheu,Ntcheu Boma,814,-14.82,34.63,cereals and tubers,Rice,52,KG,aggregate,Retail,MWK,800,1.05
2021-02-15,Central Region,Ntcheu,Ntcheu Boma,814,-14.82,34.63,cereals and tubers,Sweet potatoes,87,KG,aggregate,Retail,MWK,450,0.59
2021-02-15,Central Region,Ntcheu,Ntcheu Boma,814,-14.82,34.63,"meat, fish and eggs",Fish (bonya),1231,Heap,aggregate,Retail,MWK,300,0.39
2021-02-15,Central Region,Ntcheu,Ntcheu Boma,814,-14.82,34.63,"meat, fish and eggs",Fish (kapenta),887,Heap,aggregate,Retail,MWK,300,0.39
2021-02-15,Central Region,Ntcheu,Ntcheu Boma,814,-14.82,34.63,"meat, fish and eggs",Fish (matemba),1232,Heap,aggregate,Retail,MWK,300,0.39
2021-02-15,Central Region,Ntcheu,Ntcheu Boma,814,-14.82,34.63,"meat, fish and eggs",Fish (utaka),1234,Heap,aggregate,Retail,MWK,300,0.39
2021-02-15,Central Region,Ntcheu,Ntcheu Boma,814,-14.82,34.63,miscellaneous food,Sugar,97,KG,aggregate,Retail,MWK,850,1.12
2021-02-15,Central Region,Ntcheu,Ntcheu Boma,814,-14.82,34.63,non-food,Bathing soap,1247,500 G,aggregate,Retail,MWK,250,0.33
2021-02-15,Central Region,Ntcheu,Ntcheu Boma,814,-14.82,34.63,non-food,Candles,1173,1 piece,aggregate,Retail,MWK,100,0.13
2021-02-15,Central Region,Ntcheu,Ntcheu Boma,814,-14.82,34.63,non-food,Charcoal,446,KG,aggregate,Retail,MWK,200,0.26
